,0
900000858016,1
900000801401,2
780005260101,4
900000850686,6
000000410044,1
780005120101,1
000000110541G,1
900000750481,2
000000260169,1
000000310046,2
780005130602,2
000000970671,1
900000755191,2
000000700170,3
000000977392,2
000008000434,1
780008911702,2
900000752611,3
900000704111,1
780002790101,4
000008003929,2
000000977721,1
000000630150,1
000000300222,1
000000240023,2
900000751696,3
780005881301,1
000000720093,2
000000360049,4
000000510005,1
000000260048,3
000000000868,2
900000752491,3
000000370155,4
000000810112,2
000000710265,2
780051952902,2
000000360354,1
780006270901,1
000000710241,2
000000710074,1
900000652821,4
780004270402,1
000008003798,1
720000044107,1
000000630081,2
000000340079,1
000000840116,1
000000270029,4
000000920118,1
000000360315,4
780045952802,3
000000310442,2
000000100074,1
000000710090,3
000000710001,1
800000375179,2
780006321201,5
000000300122,2
780008172202,2
900000802851,2
000000210060,3
000000710196,1
000000280126,2
000000270043,5
780009360102,3
900000850011,2
000000971781,1
000000700080,3
780003340401,12
000000300761,1
000000800113,2
000000998641,1
780008770301,1
780003780102,4
000000360014,1
000000990141,1
900000857311,9
780005450302,1
090000919004,1
000000869001,1
000000240129,1
000000370077,2
000000980033,2
000000800266,2
000008004057,2
000000410007,2
900000750331,2
000000260051,3
900000858081,1
780009380401,2
000000893032,1
900000857896,2
900000802761,2
000000100008,1
900000750431,1
000000900162,1
000000320043,3
000000230120,2
000347530901,2
780015009102,3
780007531702,1
900000752171,3
900000803281,2
000000810067,1
900000802846,2
780004100401,1
000000230167,2
900000752756,2
900000800146,3
000000920157,1
090000109018,1
900000901366,2
000011549901,1
000000320411,1
900000750311,1
000347532801,2
090000709001,1
900000757561,3
780004100902,2
000000970681,1
000000820033,3
000000352451,2
900000853381,2
000000000940,1
000000540036,1
780006302402,1
000000550073,1
000000610038,1
900000858121,1
780007061401,6
000000300781,1
780009050202,3
900000752301,2
000000999100,1
000000100206G,1
900000853446,2
000000350029,3
900000757241,2
000008004343,1
000000840064,2
000000800196G,2
000019758101,1
780005960202,3
780007540402,1
780004631001,3
000000700123,1
780051952802,1
000000830048,1
000000820132G,1
000000420045,3
900000650581,1
000000810016,1
900000852541,4
780015000901,5
000000630049,1
780006362902,1
780003750101,8
780008590301,2
000000990072,1
000000610117,2
000000860069,2
900000750476,2
780015008101,2
900000803061,1
800000375149,7
000000860073G,2
000000900015,4
090000849012,1
780005150401,3
780050045301,1
780005040402,2
780005740901,2
900000651711,2
900000750806,3
800000378101,2
000000700032,1
780007220001,2
780004242501,1
000000977561,2
000000710278,2
780049955402,1
000000810164,1
780005920301,1
900000858241,1
900000752461,3
000000310621,1
000000710267,2
900000752341,2
000000610229G,1
000347528402,2
000000800093G,2
000000300003,2
780049956001,2
900000857261,3
780003750202,4
720000075360,2
900000700316,1
800000375177,2
780004670102,1
900000700921,1
780050048201,2
780006360801,4
900000806506,1
000019758202,1
800000375002,8
000008007054,3
000000970971,1
780005080201,1
780005006901,2
780025001401,3
780004503102,1
800000100401,1
780008050202,1
900000857721,1
900000757036,1
900000085354,1
000000230185,1
000000800103G,2
000000290035,2
900000757261,3
000000988002,2
900000600241,1
780009560902,2
780004081101,2
000000970173,3
000000850001,3
780004790104,1
000000430037,5
000000600109,1
000000809301G,2
780003491402,1
000000440040,1
780008560102,3
000000990222,1
780007220201,2
780015002702,3
000000800276,1
000000530035,1
000000230280,2
000000980069,1
000000980552,1
000000980050,4
000000200047,3
000000310117,2
000000700152,1
000000910095,1
000000630031,2
720000050112,1
000000100088,1
000000340089,3
900000752571,1
000000370424,1
000347533702,2
900000858986,1
000000240128,1
900000858011,1
780041958801,4
900000857851,1
000000990303,1
000000210047,1
000000840112,1
780084470801,3
780006361502,2
000000430091,1
000000350050,3
900000650806,2
900000752986,2
780085480501,1
720000044408,2
780009550302,1
900000803056,1
780004750102,1
000000640045,3
000000370454,2
000000100182,1
000347532702,2
000000720056,1
720000050107,1
780041952501,1
000000280109,2
000000820037G,1
000000519312,1
000000210026,1
000000360324,1
780008913701,2
780003750802,2
900000756786,3
000000710070G,2
000000710304,1
780005140301,3
000000110187G,1
900000553981,1
000000630137,1
780009400502,11
800000375481,1
900000851491,2
780041009301,1
000000530016,1
780006130101,1
000000540004,1
000000820118G,1
000000650074G,7
900000850786,1
000000310145,1
000000108001,3
000000810060,1
000000320148,3
000000830037G,1
780007040102,4
000008003786,1
780003430501,1
090000359007,1
000008000064,1
900000806531,1
780009140102,1
780003720102,2
000000610110,2
000000370412,1
780051959702,1
000000810851,1
780007531101,7
000000800322,3
780081463301,1
000000910124,1
000000720142G,1
000000650060,1
900000750866,3
000000720091,1
000000300030,1
000000250003,10
780005920302,1
780007021001,1
780025001701,3
000000270040,4
000000700020,1
780015005702,1
000000990134,1
000000340082,2
780005720101,4
000000230094,2
000000860065,2
780005820202,1
900000850326,1
000000310053,2
000000240255,3
900000850236,5
000000420083,2
780008940101,2
900000803776,1
000000809107,3
900000857776,3
000000830052G,5
000000977291,1
900000757046,2
000000970105,1
000000910112G,1
780008320101,3
000000970096,2
000000600088,4
780085480301,1
000011550302,2
000000230071,1
900000855271,2
000000998601,1
900000656551,1
000000840142,1
000000100077G,1
900000806866,3
780005340202,3
900000750216,4
000000640034G,1
780006240102,2
000000891072,1
900000751521,4
000000370279,2
780099940101,2
000000430103,1
000000000938,1
780007050102,7
900000852411,8
780004040502,4
000000000230,1
900000802441,4
780002990202,3
900000802471,2
900000650776,2
000000240101,2
000000700116,1
780005250201,3
000000910008,1
000000910081,4
000000800071,1
000000240199,3
000000250019,1
900000851361,2
000000300137,4
800000375186,2
000000710207,1
900000855506,2
000000700057,1
000000910011,1
000000370202,2
900000755246,1
000000540022,3
900000310286,1
900000851086,3
000000270112,1
900000850447,1
780005130102,1
000000372021,1
800000310040,1
780004090702,2
780099940002,1
780004151701,1
780003650501,1
000000110152,2
900000756571,1
000000499508,1
800000375008,2
900000755221,1
900000800421,13
780003750102,8
000000538021,1
000008006572,4
780005360201,4
000000800811,2
900000754201,2
000000430106,1
900000801846,3
900000752876,4
780002880202,3
000000910040,1
780008140101,2
780041959102,4
900000752746,3
000000280255,1
000000540068,1
900000752641,1
000000710028,1
000000600008,2
000000800218,1
000000977821,2
000000840141,1
000000297021,1
780002850801,1
000000971302,1
780003910301,2
000000630058,2
000000630012,1
900000700146,3
780009650702,2
780003503301,3
800000375310,1
780085480401,1
780002840201,1
000000800240,1
000000430141,1
780009230201,2
000000529305,1
000000360022,2
780009560502,2
000000830029,1
900000800881,1
780007290102,1
000000360360,2
780049953802,1
900000851821,3
000000610007G,1
780003870801,1
900000806301,1
000000972151,1
900000851881,4
000008000627,1
000000236001,1
780004340401,1
000000640028,2
780050042302,4
780008030201,1
000000270055,2
000000998004,1
000000260158,2
780002800101,3
000000430064,2
000000250035,5
000000800276G,2
900000700051,1
000000610204G,1
780006306202,1
000000250028,1
780007020501,6
000012386301,1
000000900541,1
780040000102,2
000000830020G,4
900000800721,1
000000110095,1
000000360982,1
780003510403,2
780005004601,1
000000310222,2
780005130502,2
900000851596,2
780003502701,1
000000320005,2
780006365702,2
000000971152,2
900000858476,3
000000370078,2
000000240249,3
780005340101,4
900000804956,2
780008200201,2
000000700018,2
000000710211,3
780004501501,8
000000540074,1
780003751301,1
000000850010,1
900000750531,3
000000809123,2
800000375141,2
780025012201,1
780009530302,4
000000360328,4
000000630164,1
000000310067,2
000000370499,1
780025011001,4
000347532101,2
780043014102,2
000000000838,1
800000375291,2
000000977711,1
780017320101,1
000000710151,1
000000900127,4
780004151601,1
000000310142,1
900000655981,3
780025001601,1
000000293001,1
900000751121,2
000000240231,2
000000800156,3
900000750176,1
900000802901,2
000000420086,2
000000850008,5
000000800227,1
000000410093,1
000000250141,8
000000370370,1
780005360501,3
780015000801,2
780008710301,2
000000820082,1
780005420201,1
780042001702,2
900000850316,3
780015490402,2
780005004201,2
900000751651,2
000000810056,1
900000700301,2
000000230146,1
000000280078,4
720000070401,1
900000809346,1
900000552211,1
900000802426,2
000000990761,1
900000751921,3
780045953002,2
000000100168,1
000008005887,4
000347562901,4
720000075338,2
000000800090,1
780003600501,1
000000971201,2
780003670202,1
900000805091,2
780006281502,1
780006010801,1
000000000870,1
000000410102,1
780006361202,4
000000430047,1
780003440102,1
780003910101,2
780015004401,1
000000650048,1
780005008502,3
800000375354,2
780041961801,3
900000900106,1
780004720502,3
720000050106,1
900000856971,1
000000850004,3
900000809536,2
780008930801,2
800000375220,3
000000100206,1
000000910110,1
000000700082,1
000000990802,1
780004504701,3
000000970029,4
780055056501,1
000011718602,1
780003820102,6
900000754121,2
000000530026,3
000011718001,1
000000240187,3
780004081201,3
900000754346,4
780004630501,1
780055055902,1
000000650011,1
000000530037G,1
000000920053,1
900000801386,3
780016060101,2
780015001501,1
800000375126,8
780008160101,1
900000808551,1
800000375065,1
000000978051,2
000000280116,2
780003507001,2
000000640130,1
000000360115,3
900000850411,3
000000200033,2
000000300121,3
900000801271,2
000000820162,1
000000410084,1
780003502501,2
780064901201,1
780041014801,2
780003504302,4
900000850501,2
000000977552,2
000000230093,2
000000100164,1
000000900044G,5
000000720073,1
780003341901,1
000008000213,1
900000855451,2
780049954802,1
000000300124,1
780009670101,2
780008020702,3
000008007069,1
780006302802,2
780049955401,1
900000752561,1
780004360401,2
000000250123,1
000000910108,2
000000340036,2
D000008010018,1
900000801441,3
780004130601,2
000000830015,2
000000510043,1
900000803286,2
900000756566,2
900000651286,3
900000650211,1
900000801951,2
900000750171,2
000000700192,1
900000801186,1
780008220201,2
900000851901,4
900000754626,1
000000970562,1
900000809551,2
000000430065,1
900000303742,1
780081463702,1
000000610047,5
780003504202,3
000000250007,1
000000540051,1
000000800209,1
900000800081,3
000000920088G,2
900000752201,3
780005001401,5
900000800667,2
900000651991,1
000000978421,2
800000375181,2
000008000147,5
090000119019,1
000000820075,3
000000810149,1
900000855421,4
780041007602,1
780004781002,1
000000840043,1
900000803096,7
900000802071,14
900000752356,1
780007540301,2
000000977284,1
900000805326,2
000000280772,1
000000700142,2
780008914401,1
000000100053,5
000000977453,1
000000240147,3
780006281102,1
000000800092G,4
000000300107,4
000000972094,1
900000855221,2
000000800079,1
000000630064,6
000000620472,1
780004090601,2
800000375396,3
000000430111,1
780009150202,2
000000610164,1
720000075567,1
000000840107,2
000000700065,1
000000978312,5
780006364001,4
000000240190,1
000000230226,3
900000800601,2
900000754361,1
000000530036G,1
900000802421,4
780015004002,2
000000978011,5
000000800082,1
800000375274,3
780008171302,1
000000370493,1
900000755536,1
000000220130,2
780003505002,2
000000610216,1
090000109008,1
000000810085,1
000000300133,2
000000510029,3
780007410102,1
900000901321,2
780004670101,2
000000860013G,4
900000851686,2
000000630055,2
000000370045,1
780009620301,3
000000490029,1
780004070201,2
900000850821,2
000000920063G,1
000000540003,2
780006281201,1
780051004001,9
000000240181,2
000000119102,3
000000250254,2
000011717301,1
780009680802,2
000000430112,3
000000810175,2
780007200801,1
000000640003,1
000000990099,1
780005410202,1
780003000301,1
780049002701,2
000000820004,1
000000977391,1
000000230144,3
000000290051,2
000000270125,1
780003260302,3
780004100501,1
900000806136,2
780003360101,6
780004071002,2
900000850301,1
000000230102,2
000008001502,1
900000751691,2
900000757161,1
000000980100,4
000000700027,1
900000752436,4
900000803531,1
900000754816,2
000019758401,1
000000620054G,2
000000810026G,1
000000980432,2
780006368502,2
000000200023,4
900000852661,4
000008003002,1
000000220101,1
000000800184,2
000000100050G,3
000000720062,2
900000852391,3
000000510044,1
000000998572,2
900000751976,2
800000377971,1
720000075476,1
780005860202,1
000000977722,1
780002790202,2
000000108062,1
000000320148G,2
780007060802,2
780008210101,2
000000410104,1
000000350096,4
780003751201,1
900000850531,1
780004211901,1
000000820133,3
900000757531,1
900000752266,3
000000529313,1
900000756436,1
000000370434,1
000000350033,3
000000210049,1
900000857951,1
000000971332,1
780004280102,1
000000409101,2
000000980024,2
900000854001,1
000000970711,1
090000659001,1
780016060102,2
900000857571,3
900000600141,1
900000850181,2
000000240254,2
900000851976,5
780008690102,1
780005080501,4
900000750591,2
900000807541,1
900000750896,3
000000900035,1
780081431002,1
900000750456,1
000000110121,1
780017210102,1
900000853491,1
900000806436,2
000000440000,1
780003330101,1
000000630004,1
000011720002,1
000000700107,3
900000806881,1
000000430175,1
780004151402,1
000000290072,1
900000802321,2
780051959101,1
000000220079,3
000000977421,1
900000857926,1
780003070302,4
900000800396,1
000000530044,1
780005270502,2
000000920164,1
000000430079,1
000000710167,1
000000110079G,1
780005021501,3
800000375104,2
780015008002,1
780005006802,2
900000853372,1
000000230016,2
000000970061,1
000000900096,2
000000550092,1
780050045401,2
780001601502,1
000000640055,2
900000757066,3
780007060701,6
720000042033,1
000011718102,1
900000806011,3
000000410050,1
900000858051,2
900000802446,3
720000075362,1
000000980562,1
000347562902,4
000000970092,2
000000988151,1
780003480302,1
780004506302,1
900000851266,3
000000830078G,1
000000830002,1
780005460102,1
900000806161,1
000000310055,2
780050042201,4
900000650796,2
780006364302,1
000000240178,3
780004000301,2
000000840011,1
780003360102,4
000000539334,1
000000650053,1
780007971102,1
000000710205,1
000000330036,1
000000977301,1
780003370801,2
780003840401,1
090000639004,1
780007531902,2
900000800061,3
000000988141,1
900000857841,1
780049000102,4
900000653566,2
780040000701,2
900000800831,1
780025009101,2
800000375424,1
780007150202,3
000019758402,1
780008430302,1
900000805721,1
900000851771,3
000000280013,1
000000240193,2
000000300094,6
000000540066,3
900000806346,2
000000860079G,1
000000800168,1
800000375018,1
900000752506,2
000011703502,1
900000700071,1
000000270431,1
000000240215,2
000000610086G,1
000000610219,1
780002780302,5
000000430031,4
090000639007,2
000000977602,1
000000910096,2
800000375067,1
800000375352,2
000000100170,2
000000971331,1
780005650201,2
780005090102,4
000000220069,1
000000250255,2
900000809031,1
780003860302,3
780025008401,1
000000119104,5
000000110059,1
780003350601,4
000000840046,1
780041011303,2
000000998201,1
780007070102,5
780005260402,1
780008960501,1
900000803256,3
000008000827,1
900000853626,1
000000700172,2
000000000916,1
